Year,Month,Carrier_Code,Airline,Airport_Code,Airport,Total_Flights,Delayed_Flights,Carrier_Delays,Weather_Delays,NAS_Delays,Security_Delays,Late_Aircraft_Delays,Cancelled_Flights,Diverted_Flights,Total_Delay_Minutes,Carrier_Delay_Minutes,Weather_Delay_Minutes,NAS_Delay_Minutes,Security_Delay_Minutes,Late_Aircraft_Delay_Minutes,On_Time_Flights,Delay_Percentage,Cancellation_Percentage,Average_Delay_Per_Flight,On_Time_Percentage,Delay_Severity
2020,12,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",12.0,1.0,0.6,0.0,0.27,0.0,0.13,0.0,0.0,15.0,9.0,0.0,4.0,0.0,2.0,11.0,8.333333333333332,0.0,15.0,91.66666666666666,Moderate
2020,12,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",39.0,6.0,2.33,0.46,2.02,0.0,1.18,1.0,0.0,216.0,88.0,18.0,56.0,0.0,54.0,33.0,15.384615384615385,2.564102564102564,36.0,84.61538461538461,High
2020,12,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",24.0,6.0,1.79,0.0,3.21,0.0,1.0,0.0,0.0,190.0,93.0,0.0,79.0,0.0,18.0,18.0,25.0,0.0,31.666666666666668,75.0,High
2020,12,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,100.0,Critical
2020,12,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,,100.0,Critical
2020,12,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",35.0,2.0,0.94,0.32,0.68,0.0,0.06,0.0,0.0,51.0,16.0,11.0,23.0,0.0,1.0,33.0,5.714285714285714,0.0,25.5,94.28571428571428,Moderate
2020,12,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,,100.0,Critical
2020,12,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",103.0,9.0,1.26,0.0,5.86,0.0,1.88,2.0,0.0,590.0,165.0,0.0,202.0,0.0,223.0,94.0,8.737864077669903,1.9417475728155338,65.55555555555556,91.2621359223301,Critical
2020,12,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",19.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,116.0,19.0,0.0,70.0,0.0,27.0,15.0,21.052631578947366,0.0,29.0,78.94736842105263,Moderate
2020,12,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",47.0,8.0,1.0,0.6,5.4,0.0,1.0,2.0,0.0,464.0,55.0,24.0,358.0,0.0,27.0,39.0,17.02127659574468,4.25531914893617,58.0,82.97872340425532,High
2020,12,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",51.0,2.0,0.31,0.0,1.69,0.0,0.0,0.0,0.0,46.0,5.0,0.0,41.0,0.0,0.0,49.0,3.9215686274509802,0.0,23.0,96.07843137254902,Moderate
2020,12,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",294.0,31.0,8.5,0.0,10.38,0.0,12.11,2.0,0.0,1440.0,394.0,0.0,364.0,0.0,682.0,263.0,10.54421768707483,0.6802721088435374,46.45161290322581,89.45578231292517,High
2020,12,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",236.0,28.0,10.26,1.24,12.46,0.0,4.04,0.0,0.0,1431.0,495.0,22.0,414.0,0.0,500.0,208.0,11.864406779661017,0.0,51.107142857142854,88.13559322033898,High
2020,12,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,100.0,Critical
2020,12,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",23.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,20.0,13.043478260869565,0.0,19.0,86.95652173913044,Moderate
2020,12,F9,Frontier Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",4.0,1.0,0.34,0.0,0.61,0.0,0.05,0.0,0.0,76.0,26.0,0.0,46.0,0.0,4.0,3.0,25.0,0.0,76.0,75.0,Critical
2020,12,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",21.0,1.0,0.0,0.0,0.7,0.0,0.3,1.0,0.0,27.0,0.0,0.0,19.0,0.0,8.0,20.0,4.761904761904762,4.761904761904762,27.0,95.23809523809523,Moderate
2020,12,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",19.0,3.0,1.73,0.0,1.27,0.0,0.0,0.0,0.0,71.0,35.0,0.0,36.0,0.0,0.0,16.0,15.789473684210526,0.0,23.666666666666668,84.21052631578947,Moderate
2020,12,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",60.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,107.0,64.0,0.0,43.0,0.0,0.0,57.0,5.0,1.6666666666666667,35.666666666666664,95.0,High
2020,12,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,100.0,Critical
2020,12,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",171.0,18.0,3.45,0.06,10.7,0.0,3.79,1.0,0.0,817.0,107.0,8.0,438.0,0.0,264.0,153.0,10.526315789473683,0.5847953216374269,45.388888888888886,89.47368421052632,High
2020,12,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",107.0,3.0,0.5,0.18,1.82,0.0,0.5,0.0,0.0,137.0,23.0,7.0,77.0,0.0,30.0,104.0,2.803738317757009,0.0,45.666666666666664,97.19626168224299,High
2020,12,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",43.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,41.0,4.651162790697675,0.0,25.5,95.34883720930233,Moderate
2020,12,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0,2.0,33.33333333333333,0.0,54.0,66.66666666666666,High
2020,12,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,7.0,12.5,0.0,25.0,87.5,Moderate
2020,12,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",45.0,5.0,1.58,0.0,3.38,0.0,0.04,0.0,0.0,133.0,30.0,0.0,102.0,0.0,1.0,40.0,11.11111111111111,0.0,26.6,88.88888888888889,Moderate
2020,12,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",72.0,3.0,1.92,0.0,1.06,0.0,0.03,0.0,0.0,181.0,147.0,0.0,32.0,0.0,2.0,69.0,4.166666666666666,0.0,60.333333333333336,95.83333333333334,Critical
2020,12,F9,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,,100.0,Critical
2020,12,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",139.0,15.0,5.22,0.0,8.0,0.0,1.78,1.0,0.0,843.0,264.0,0.0,439.0,0.0,140.0,124.0,10.79136690647482,0.7194244604316548,56.2,89.20863309352518,High
2020,12,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",126.0,14.0,6.9,0.45,3.47,0.0,3.18,0.0,0.0,737.0,520.0,19.0,95.0,0.0,103.0,112.0,11.11111111111111,0.0,52.642857142857146,88.88888888888889,High
2020,12,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",40.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,24.0,25.0,0.0,0.0,0.0,38.0,5.0,0.0,24.5,95.0,Moderate
2020,12,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",30.0,1.0,0.46,0.0,0.54,0.0,0.0,0.0,0.0,37.0,17.0,0.0,20.0,0.0,0.0,29.0,3.3333333333333335,0.0,37.0,96.66666666666667,High
2020,12,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,100.0,Critical
2020,12,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",60.0,3.0,1.1,0.0,1.0,0.0,0.9,0.0,0.0,272.0,60.0,0.0,18.0,0.0,194.0,57.0,5.0,0.0,90.66666666666667,95.0,Critical
2020,12,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",28.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,161.0,43.0,0.0,0.0,0.0,118.0,25.0,10.714285714285714,0.0,53.666666666666664,89.28571428571429,High
2020,12,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",133.0,12.0,1.35,0.53,8.15,0.0,1.98,0.0,0.0,443.0,35.0,30.0,211.0,0.0,167.0,121.0,9.022556390977442,0.0,36.916666666666664,90.97744360902256,High
2020,12,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",85.0,10.0,0.74,0.0,6.4,0.0,2.86,1.0,1.0,934.0,320.0,0.0,150.0,0.0,464.0,75.0,11.76470588235294,1.1764705882352942,93.4,88.23529411764706,Critical
2020,12,F9,Frontier Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,100.0,Critical
2020,12,F9,Frontier Airlines Inc.,TUS,"Tucson, AZ: Tucson International",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,100.0,Critical
2020,12,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,100.0,Critical
2020,12,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,6.0,14.285714285714285,14.285714285714285,31.0,85.71428571428571,High
2020,12,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",72.0,9.0,1.0,0.72,1.05,0.0,6.23,0.0,1.0,977.0,187.0,18.0,623.0,0.0,149.0,63.0,12.5,0.0,108.55555555555556,87.5,Critical
2020,12,G4,Allegiant Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",12.0,3.0,1.08,0.0,0.02,0.0,1.91,1.0,0.0,244.0,87.0,0.0,1.0,0.0,156.0,9.0,25.0,8.333333333333332,81.33333333333333,75.0,Critical
2020,12,G4,Allegiant Air,ALB,"Albany, NY: Albany International",18.0,3.0,1.76,0.0,1.24,0.0,0.0,0.0,0.0,352.0,308.0,0.0,44.0,0.0,0.0,15.0,16.666666666666664,0.0,117.33333333333333,83.33333333333334,Critical
2020,12,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",61.0,5.0,2.73,0.0,1.27,0.0,1.0,0.0,0.0,234.0,177.0,0.0,27.0,0.0,30.0,56.0,8.19672131147541,0.0,46.8,91.80327868852459,High
2020,12,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",39.0,8.0,3.7,0.8,2.71,0.0,0.79,0.0,0.0,694.0,280.0,43.0,337.0,0.0,34.0,31.0,20.51282051282051,0.0,86.75,79.48717948717949,Critical
2020,12,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",139.0,36.0,14.55,3.0,8.18,0.0,10.27,3.0,1.0,2499.0,837.0,263.0,635.0,0.0,764.0,103.0,25.899280575539567,2.158273381294964,69.41666666666667,74.10071942446042,Critical
2020,12,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",447.0,76.0,18.48,8.19,20.59,0.92,27.82,5.0,0.0,6902.0,2295.0,875.0,1044.0,63.0,2625.0,371.0,17.002237136465325,1.1185682326621924,90.8157894736842,82.99776286353467,Critical
2020,12,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,24.0,4.0,0.0,29.0,96.0,Moderate
2020,12,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",26.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,506.0,434.0,0.0,72.0,0.0,0.0,24.0,7.6923076923076925,3.8461538461538463,253.0,92.3076923076923,Critical
2020,12,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",35.0,3.0,0.73,0.0,2.21,0.0,0.06,0.0,0.0,89.0,30.0,0.0,56.0,0.0,3.0,32.0,8.571428571428571,0.0,29.666666666666668,91.42857142857143,Moderate
2020,12,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",49.0,4.0,1.0,0.0,1.06,0.0,1.94,4.0,0.0,367.0,84.0,0.0,32.0,0.0,251.0,45.0,8.16326530612245,8.16326530612245,91.75,91.83673469387756,Critical
2020,12,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",72.0,7.0,3.45,0.0,3.19,0.0,0.36,0.0,0.0,175.0,84.0,0.0,85.0,0.0,6.0,65.0,9.722222222222223,0.0,25.0,90.27777777777779,Moderate
2020,12,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,175.0,73.0,0.0,102.0,0.0,0.0,20.0,9.090909090909092,0.0,87.5,90.9090909090909,Critical
2020,12,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",101.0,29.0,3.79,0.03,7.84,0.0,17.34,0.0,0.0,1811.0,246.0,3.0,271.0,0.0,1291.0,72.0,28.71287128712871,0.0,62.44827586206897,71.28712871287128,Critical
2020,12,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",39.0,7.0,2.08,0.0,3.77,0.0,1.16,9.0,0.0,1025.0,377.0,0.0,607.0,0.0,41.0,32.0,17.94871794871795,23.076923076923077,146.42857142857142,82.05128205128204,Critical
2020,12,G4,Allegiant Air,BOS,"Boston, MA: Logan International",17.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,87.0,0.0,0.0,87.0,0.0,0.0,16.0,5.88235294117647,17.647058823529413,87.0,94.11764705882352,Critical
2020,12,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",26.0,8.0,1.18,0.0,6.06,0.0,0.76,0.0,0.0,1060.0,31.0,0.0,980.0,0.0,49.0,18.0,30.76923076923077,0.0,132.5,69.23076923076923,Critical
2020,12,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",25.0,5.0,0.55,0.0,3.4,0.0,1.05,0.0,0.0,117.0,11.0,0.0,77.0,0.0,29.0,20.0,20.0,0.0,23.4,80.0,Moderate
2020,12,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",21.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,510.0,17.0,19.047619047619047,0.0,127.5,80.95238095238095,Critical
2020,12,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",24.0,6.0,2.59,0.0,1.41,0.0,2.0,0.0,0.0,225.0,134.0,0.0,26.0,0.0,65.0,18.0,25.0,0.0,37.5,75.0,High
2020,12,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",69.0,2.0,1.0,0.0,0.08,0.0,0.92,1.0,0.0,148.0,48.0,0.0,8.0,0.0,92.0,67.0,2.898550724637681,1.4492753623188406,74.0,97.10144927536231,Critical
2020,12,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,,100.0,Critical
2020,12,G4,Allegiant Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",27.0,3.0,0.0,0.0,0.39,0.0,2.61,0.0,0.0,181.0,0.0,0.0,18.0,0.0,163.0,24.0,11.11111111111111,0.0,60.333333333333336,88.88888888888889,Critical
2020,12,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",271.0,59.0,14.91,2.68,15.82,0.0,25.59,0.0,1.0,3910.0,1419.0,114.0,784.0,0.0,1593.0,212.0,21.771217712177123,0.0,66.27118644067797,78.22878228782287,Critical
2020,12,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,137.0,16.0,5.88235294117647,0.0,137.0,94.11764705882352,Critical
2020,12,G4,Allegiant Air,DEN,"Denver, CO: Denver International",8.0,3.0,0.11,0.0,2.16,0.0,0.74,4.0,0.0,84.0,2.0,0.0,54.0,0.0,28.0,5.0,37.5,50.0,28.0,62.5,Moderate
2020,12,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",71.0,7.0,1.31,0.0,2.63,0.0,3.06,0.0,0.0,491.0,35.0,0.0,307.0,0.0,149.0,64.0,9.859154929577464,0.0,70.14285714285714,90.14084507042254,Critical
2020,12,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",26.0,3.0,1.96,0.0,0.11,0.0,0.93,0.0,0.0,190.0,158.0,0.0,5.0,0.0,27.0,23.0,11.538461538461538,0.0,63.333333333333336,88.46153846153845,Critical
2020,12,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,100.0,Critical
2020,12,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",45.0,8.0,3.0,0.0,5.0,0.0,0.0,6.0,0.0,1806.0,296.0,0.0,1510.0,0.0,0.0,37.0,17.77777777777778,13.333333333333334,225.75,82.22222222222221,Critical
2020,12,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,28.5,80.0,Moderate
2020,12,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,9.375,,100.0,Critical
2020,12,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",40.0,8.0,1.55,1.85,3.6,0.0,1.0,0.0,0.0,447.0,34.0,91.0,307.0,0.0,15.0,32.0,20.0,0.0,55.875,80.0,High
2020,12,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,24.0,4.0,4.0,88.0,96.0,Critical
2020,12,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,17.0,5.555555555555555,0.0,15.0,94.44444444444444,Moderate
2020,12,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",199.0,56.0,11.35,0.98,21.87,0.0,21.79,1.0,0.0,2500.0,408.0,191.0,750.0,0.0,1151.0,143.0,28.14070351758794,0.5025125628140703,44.642857142857146,71.85929648241206,High
2020,12,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",60.0,7.0,3.98,0.0,3.0,0.0,0.03,1.0,0.0,488.0,337.0,0.0,150.0,0.0,1.0,53.0,11.666666666666666,1.6666666666666667,69.71428571428571,88.33333333333333,Critical
2020,12,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",51.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,142.0,105.0,0.0,37.0,0.0,0.0,48.0,5.88235294117647,1.9607843137254901,47.333333333333336,94.11764705882352,High
2020,12,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",50.0,3.0,0.0,0.0,1.12,0.0,1.88,0.0,0.0,168.0,0.0,0.0,48.0,0.0,120.0,47.0,6.0,0.0,56.0,94.0,High
2020,12,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",10.0,2.0,0.7,0.0,1.3,0.0,0.0,0.0,0.0,95.0,53.0,0.0,42.0,0.0,0.0,8.0,20.0,0.0,47.5,80.0,High
2020,12,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",17.0,4.0,1.98,0.0,1.02,0.0,1.0,0.0,0.0,306.0,260.0,0.0,30.0,0.0,16.0,13.0,23.52941176470588,0.0,76.5,76.47058823529412,Critical
2020,12,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,36.0,0.0,0.0,0.0,15.0,7.0,22.22222222222222,0.0,25.5,77.77777777777779,Moderate
2020,12,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",21.0,1.0,0.23,0.0,0.0,0.0,0.77,3.0,0.0,1551.0,359.0,0.0,0.0,0.0,1192.0,20.0,4.761904761904762,14.285714285714285,1551.0,95.23809523809523,Critical
2020,12,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",127.0,24.0,2.69,0.06,4.18,0.0,17.06,0.0,0.0,1443.0,274.0,4.0,166.0,0.0,999.0,103.0,18.89763779527559,0.0,60.125,81.10236220472441,Critical
2020,12,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",21.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,244.0,139.0,0.0,0.0,0.0,105.0,19.0,9.523809523809524,0.0,122.0,90.47619047619048,Critical
2020,12,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",30.0,4.0,0.06,0.0,0.88,0.0,3.06,0.0,0.0,116.0,1.0,0.0,22.0,0.0,93.0,26.0,13.333333333333334,0.0,29.0,86.66666666666667,Moderate
2020,12,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",18.0,3.0,0.68,0.0,1.81,0.0,0.51,1.0,1.0,161.0,84.0,0.0,34.0,0.0,43.0,15.0,16.666666666666664,5.555555555555555,53.666666666666664,83.33333333333334,High
2020,12,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,13.0,7.142857142857142,0.0,20.0,92.85714285714286,Moderate
2020,12,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",34.0,9.0,2.4,2.0,2.99,0.0,1.61,6.0,0.0,520.0,64.0,138.0,90.0,0.0,228.0,25.0,26.47058823529412,17.647058823529413,57.77777777777778,73.52941176470588,High
2020,12,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",37.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,19.0,36.0,2.7027027027027026,0.0,19.0,97.2972972972973,Moderate
2020,12,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,362.0,362.0,0.0,0.0,0.0,0.0,26.0,3.7037037037037033,3.7037037037037033,362.0,96.29629629629629,Critical
2020,12,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",20.0,3.0,1.75,0.0,0.0,0.0,1.25,0.0,0.0,243.0,87.0,0.0,0.0,0.0,156.0,17.0,15.0,0.0,81.0,85.0,Critical
2020,12,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",21.0,5.0,1.27,0.0,1.84,0.0,1.89,0.0,0.0,246.0,44.0,0.0,59.0,0.0,143.0,16.0,23.809523809523807,0.0,49.2,76.19047619047619,High
2020,12,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",93.0,13.0,3.88,0.0,1.45,0.0,7.68,0.0,0.0,888.0,126.0,0.0,54.0,0.0,708.0,80.0,13.978494623655912,0.0,68.3076923076923,86.02150537634408,Critical
2020,12,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",20.0,2.0,0.05,0.0,1.95,0.0,0.0,0.0,0.0,55.0,2.0,0.0,53.0,0.0,0.0,18.0,10.0,0.0,27.5,90.0,Moderate
2020,12,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",549.0,63.0,22.77,6.75,12.77,0.28,20.44,16.0,0.0,4382.0,1788.0,204.0,1166.0,5.0,1219.0,486.0,11.475409836065573,2.914389799635701,69.55555555555556,88.52459016393442,Critical
2020,12,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",90.0,13.0,2.2,0.0,6.05,0.0,4.75,7.0,1.0,1842.0,1092.0,0.0,264.0,0.0,486.0,77.0,14.444444444444443,7.777777777777778,141.69230769230768,85.55555555555556,Critical
2020,12,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",74.0,15.0,4.25,0.0,7.7,0.0,3.05,0.0,0.0,1791.0,427.0,0.0,1089.0,0.0,275.0,59.0,20.27027027027027,0.0,119.4,79.72972972972973,Critical
2020,12,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",54.0,4.0,1.66,0.0,1.04,0.0,1.3,0.0,0.0,412.0,176.0,0.0,28.0,0.0,208.0,50.0,7.4074074074074066,0.0,103.0,92.5925925925926,Critical
2020,12,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,100.0,Critical
2020,12,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",8.0,1.0,0.81,0.0,0.19,0.0,0.0,0.0,0.0,16.0,13.0,0.0,3.0,0.0,0.0,7.0,12.5,0.0,16.0,87.5,Moderate
